Latitude,Longitude,Name,
-104.8256,38.87496,Northwoods Village RV Park,(719) 633-7564
-118.022567,46.293892,Northworld RV Park,(509) 382-1525
-93.821595,30.085962,Norton RV Park,(409) 883-3400
-94.521056,47.377706,Norway Beach Recreation Area Norway Beach Campground,(218) 835-4291
-86.75789,40.78126,Norway Campground,(574) 583-9300
-96.260495,44.286457,Norwegian Creek Park,(507) 368-9350
-122.569362,48.846794,Norwest RV Park,(360) 384-5038
-121.728642,47.470065,Nor'West Rv Park,(425) 888-9685
-76.972934,43.114563,Nor-Win Farm Campsites Inc,(315) 946-4436
-80.103335,35.249004,Norwood Camping Resort,(704) 474-3800
-91.738694,46.493926,Norwood Golf Course,(218) 393-4653
-71.427648,44.893824,Notch View Country Inn RV Resort,(603) 237-4237
-84.238889,35.540861,Notchy Creek,(423) 884-6280
-117.1365,57.280582,Notikewin Provincial Park,(780) 624-6486(Unserviced)
-55.07916,49.115962,Notre Dame Provincial Park,(709) 535-2379/(877) 214-2267
-91.309322,33.989351,Notrebes Bend Recreation Area,(870) 534-0451
-83.920925,34.824619,Nottely River Camp Ground,(706) 745-6711
-107.488854,49.748871,Notukeu Regional Park,(306) 625-3222
-82.332306,41.059143,Nova Country Stage Campground,(419) 652-2267
-81.01505,29.13436,Nova Family Campground,(386) 767-0095
-122.56375,38.11596,Novato RV Park,(415) 897-1271
-84.920015,31.730444,Nowhere RV Park,(706) 977-9196
-104.513508,36.786802,NRA Whittington Center RV Campground,(575) 445-3615
-86.478924,43.555407,NStony Haven Campgrounds,(231) 861-5201
-97.088727,32.005007,NTAC Airstream Park,(254) 582-5566
-92.221685,44.694039,Nugget Lake County Park Pierce County Park,(715) 639-5611
-115.0822,47.28791,Nugget RV Park,(406) 649-2122
-97.5807,35.51112,Nu-Homa Motel and RV Park,(405) 943-0966
-99.27179,41.86034,Nunda Shoal Campground,(308) 346-5666
-111.621214,40.329011,Nunns Park- County,(801) 851-8600
-105.254602,55.115983,Nut Point - Lac La Ronge Provincial Park Campground,(800) 772-4064
-78.398753,36.408712,Nutbush Bridge Campground,(877) 722-6762
-86.21839,34.59573,Nutty Acres Campground,(256) 728-3226
-119.996549,53.226841,NV Mountain Chalets and RV Resort,(250) 569-0185
-86.866965,36.321189,O K Campground,(615) 876-7095
-110.153721,34.919413,O K RV Park,(928) 524-3226
-109.48925,38.52318,O.K. RV Park,(435) 259-1400
-114.110309,51.787801,O.R. Hedges Lions Campground,(403) 556-2299
-96.822154,40.292389,Oak Aven Acres,(402) 239-9087
-122.734575,48.024458,Oak Bay Parks and Campgrounds,(360) 385-9129
-83.126369,43.995977,Oak Beach County Park,(989) 856-2344
-122.593702,40.650775,Oak Bottom Campground,(530) 359-2269
-96.217144,32.00229,Oak Cove Marina-Motel,(903) 872-0888
-96.14836,47.674749,Oak Cove Resort & Marine,(218) 637-2124
-75.989421,40.201002,Oak Creek Camp Grounds,(717) 445-6161
-84.629079,38.848936,Oak Creek Campground,(859) 485-9131
-111.343023,38.089251,Oak Creek Campground,(435) 896-9233
-111.765258,34.852133,Oak Creek Mobilodge,(928) 282-7701
-97.96801,32.69962,Oak Creek RV Park,(817) 594-0201
-116.843071,32.856432,Oak Creek RV Resort-Sunland,(800) 365-1274
-83.79926,40.3026,Oak Crest Campground,(937) 593-7211
-121.662301,37.060241,Oak Dell RV Park,(408) 779-7779
-71.760961,41.598363,Oak Embers Campground,(401) 397-4042
-123.7883111,40.01517222,Oak Flat Campground,(707) 247-3318
-111.052479,33.308612,Oak Flat Campground (no reservations),(626) 574-1613
-118.71985,34.598167,Oak Flat Campground Angeles NF,(805) 434-1996
-97.634668,30.284224,Oak Forest Rv Park,(512) 926-8984
-116.954417,34.052778,Oak Glen Retreat,(909) 790-3463
-96.81889,35.70962,Oak Glen RV and Mobile Home Park,(405) 258-2994
-109.476192,38.644267,Oak Grove Area BLM,(435) 250-2100
-96.460173,43.061049,Oak Grove Big Sioux Park Campground,(712) 552-1047
-116.7910333,33.38658889,Oak Grove Campground,(951) 767-9144
-96.353576,41.226232,Oak Grove Campground,(402) 359-5165
-86.192157,42.783838,Oak Grove Campground Resort,(616) 399-9230
-75.311447,40.287136,Oak Grove Park & Sales,(215) 723-2007
-93.280362,36.627519,Oak Grove RV Park and Campground,(417) 334-4781
-94.39901,34.129344,Oak Grove Use Area,(870) 386-7511
-122.657482,48.285631,Oak Harbor City Beach Park,(360) 674-5551
-83.077069,41.5771,Oak Harbor Paradise Acres Camp Grounds,(419) 898-6411
-81.69054,28.1283,Oak Harbor RV Resort,(877) 956-1341
-83.107225,41.607023,Oak Harbor Wild Wings Marina and RV Park,(419) 898-1416
-72.22161,42.06807,Oak Haven Family Campground,(413) 245-7148
-94.67175,47.438676,Oak Haven Resort Campground,(218) 335-2092
-81.984895,27.074674,Oak Haven RV Park,(863) 494-4578
-92.79301,37.7053,Oak Hill Campground,(417) 532-6447
-93.846941,36.618177,Oak Hill Court  RV Park,(800) 291-9442
-117.43153,34.36511,Oak Hills RV Village,(760) 949-1716
-120.2849,38.26887,Oak Hollow Campground Calaveras Big Trees SP,(209) 795-3840
-80.004527,36.009351,Oak Hollow Family Campground City Park,(336) 883-3492
-78.069508,33.931592,Oak Island Campground,(910) 269-6979
-100.712951,49.684936,Oak Island Resort,(204) 855-2262/(888) 855-2262.
-116.897689,33.294458,Oak Knoll Campground,(800) 977-3920
-92.594947,46.37844,Oak Lake Campground,(218) 496-5678
-87.28941,41.13015,Oak Lake Family Campground,(219) 345-3153
-71.755068,41.872142,Oak Leaf Family Campground,(401) 568-4446
-93.816258,30.116679,Oak Leaf Park Campground,(409) 886-4082
-80.728121,28.350381,Oak Mobile Home   RV Park,(321) 632-2299
-86.708706,33.360619,Oak Mountain SP Campground,(205) 620-2524
-76.76443,43.00073,Oak Orchard Marina Campground,(315) 365-3000
-96.688627,31.964085,Oak Park Campground,(254) 578-1431
-118.81838,34.28756,Oak Park County of ventura,(805) 654-3951
-95.51863,45.90478,Oak Park Kampground,(320) 834-2345
-122.416466,44.7555,Oak Park Motel and RV Park Inc,(503) 897-3420
-80.107031,32.80266,Oak Plantation Campground,(843) 766-5936
-107.788677,39.231097,Oak Point Campground,(970) 487-3407
-65.268022,47.116305,Oak Point Kiwanis Park,(506) 468-2266
-95.524046,32.846022,Oak Ridge,(903) 878-2529
-77.417386,38.59908,Oak Ridge Campground,(703) 221-7181
-92.133468,46.053358,Oak Ridge Inn & Campground,(612) 801-1185
-95.603414,35.215989,Oak Ridge Recreation Area COE,(918) 484-5135
-86.05035,42.10598,Oak Shores Campground,(269) 423-7370
-85.500084,42.121902,Oak Shores Resort Campground,(269) 649-4689
-82.703271,28.310358,Oak Springs RV Resort,(727) 863-5888
-96.72514,29.950052,Oak Thicket Park On Lake Fayette,(979)-249-3504
-92.36953,36.332812,Oak Tree Mobile Home Park,(870) 425-7004
-96.2227,36.13266,Oak Tree RV Park,(918) 406-3334
-82.18894,29.20888,Oak Tree Village Campground,(352) 629-1569
-83.949259,40.312448,Oakdale Campground,(937) 407-0031
-97.745037,32.239276,Oakdale Park Campground,(254) 897-2321
-64.494908,44.388999,Oakhill Pines Camp and Trailer Park Ltd,(902) 543-2885
-96.565527,35.806222,Oaklake Trails (Naturist),(918) 324-5999
-96.48115,41.83136,Oakland City Park,(402) 685-5822
-91.617721,40.934756,Oakland Mills County Park,(319) 986-5067
-92.628222,36.443472,Oakland Public Use Area Coe-Bull Shoals Lake,(870) 431-5749
-74.61913,41.48021,Oakland Valley Campground,(845) 754-8732
-88.97775,30.45724,Oaklawn RV Park,(228) 392-1233
-113.882011,42.237736,Oakley City RV Park,(208) 862-3313
-122.484873,47.163067,Oaknoll RV Park,(253) 588-8867
-84.274899,42.339426,Oaks Campgrounds,(517) 596-2747
-82.63885,30.24399,Oaks 'N Pines RV Campground,(386) 752-0830
-89.148335,44.174827,Oakwood Campsite,(920) 622-4361
-100.0015,48.35515,Oakwood Inn Campground,(701) 776-5272
-96.981982,44.449753,Oakwood Lakes SP Campground,(605) 627-5441
-93.41034,43.11188,Oakwood RV Park,(641) 357-4019
-98.895652,30.251605,Oakwood RV Resort,(830) 997-9817
-81.877157,33.135271,Oakwood Village RV Park,(706) 551-2564
-93.089043,43.697905,Oakwoods Trails Campground,(507) 437-6165
-84.708258,44.959707,OA's Lakeshore RV Resort,(989) 732-2459
-113.507165,32.803555,Oasis at Aztec Hills,(928) 454-2229
-81.786671,27.493599,Oasis At Zolfo Springs,(863) 735-0030
-99.387866,43.802407,Oasis Campground,(605) 234-6054
-112.355239,39.689137,Oasis Campground,(877) 444-6777
-114.656801,32.712924,Oasis Garden,(928) 782-2222
-116.392263,33.256639,Oasis Inn,(760) 767-5409
-115.17837,36.04238,Oasis Las Vegas RV Resort,(702) 260-2020
-115.518752,33.242314,Oasis Mobile Village RV Park,(760) 359-0411
-61.944548,45.603521,Oasis Motel and Camping Ground,(902) 863-3557
-108.87371,44.159394,Oasis Motel and Rv Park,(307) 868-2551
-116.093735,33.462308,Oasis Palms RV Park,(760) 397-1011
-97.34684,37.05762,Oasis RV Park,(620) 892-5115
-119.501812,45.893744,Oasis RV Park,(541) 922-2699
-117.1254,44.26362,Oasis RV Park   Campground,(541) 262-3504
-104.844438,31.038538,Oasis RV Park and Apartments,(432) 283-1160
-119.57773,47.28477,Oasis RV Park and Golf,(509) 754-5102
-88.145847,41.482515,Oasis RV Park Hollywood Casino,(888) 436-7737
-114.094452,36.803908,Oasis RV Park Resort,(800) 896-4567
-102.01029,35.18375,Oasis RV Resort,(806) 356-8408
-103.351062,34.258795,Oasis State Park Campground,(575) 356-5331
-115.102588,36.212462,Oasis trailer park,(702) 649-0586
-79.965024,45.309034,Oastler Lake Provincial Park,(705) 378-2401
-86.289845,38.196514,O'Bannon State Park CAmpground,(812) 738-8232
-85.047087,48.34321,Obatanga Provincial Park,(807) 822-2592
-117.152761,53.555248,Obed Lake Provincial Park,(780) 865-2154
-85.167518,36.531726,Obey River Campground Coe-Dale Hollow Lake,(931) 864-6388
-82.045481,36.579939,Observation Knob Park Campground,(423) 878-1881
-81.72003,28.990778,Ocala Forest Campground,(352) 669-3888
-81.78539,28.98672,Ocala National Forest Big Bass Campground,(352) 236-0288
-81.75501,29.05014,Ocala National Forest Big Scrub Campground,(850) 523-8500
-81.71275,29.17832,Ocala National Forest Juniper Springs Rec. Area,(352) 625-3147
-82.247326,29.393355,Ocala North RV Park,(877) 267-8737
-82.18579,29.15642,Ocala RV Camp Resort,(352) 237-2138
-82.1673,29.0257,Ocala Sun RV Resort,(352) 307-1100
-78.529185,36.635369,Occoneechee State Park,(434) 374-2210
-78.293249,33.929259,Ocean Aire Travel Park,(910) 842-9072
-124.038851,46.491718,Ocean Bay Mobile & RV Park,(360) 665-6933
-78.263404,33.931877,Ocean Breeze Family Campground,(910) 842-8310
-120.629165,35.105853,Ocean Breeze RV Park,(805) 474-6060
-124.157036,47.031443,Ocean City State Park Campground,(360) 289-3553
-81.26999,29.81793,Ocean Grove Camp Resort,(904) 471-3414
-78.962432,33.629125,Ocean Lakes Family Campground,(843) 238-5636
-120.026671,34.464169,Ocean Mesa Campground,(805) 879-5751
-124.1681,47.0841,Ocean Mist Resort,(360) 289-3656
-124.04739,46.48999,Ocean Park Resort,(800) 835-4634
-124.21406,43.50767,Ocean Pines RV Park,(541) 756-6747
-124.162804,47.055165,Ocean Shores RV Resort,
-57.348652,50.696563,Ocean Side RV Park,(709) 861-2133
-74.707125,39.217303,Ocean View - Shady Oaks Campground,(609) 390-0431
-66.57436,45.128964,Ocean View Camping,(506) 754-2711
-70.577392,43.323146,Ocean View Cottages & Campground,(207) 646-3308
-55.44753,49.509404,Ocean View Park,(709) 486-7782
-69.791072,43.742941,Ocean View Park Campground,(207) 443-1000
-74.729538,39.179794,Ocean View Resort Campground,(609) 624-1675
-75.467291,35.571699,Ocean Waves Campground,(252) 987-2556
-124.16732,47.08002,Oceana RV Resort & Campground,(360) 289-3504
-68.61954,44.284084,Oceanfront Camping at Reach Knolls,(207) 359-5555
-124.054624,46.348897,Oceanic RV Park,(360) 642-3836
-120.62687,35.106325,Oceano Dunes State Vehicular Recreation Area,(805) 473-7220
-120.625594,35.104819,Oceano Memorial Campground,(805) 781-5930
-135.44236,59.235207,Oceanside RV Park,(907) 766-2437
-117.3671,33.181212,Oceanside RV Park,(760) 722-4404
-124.42701,42.42051,Oceanside RV Park,(541) 247-2301
-124.35438,43.33959,Oceanside RV Park,(541) 888-2598
-96.5248,28.55469,Oceanside RV Park,(361) 564-0055
-97.076038,27.810567,Oceanside RV Resort,(361) 749-5052
-123.377127,48.588589,Oceanside RV Resort,(250) 544-0508
-151.553498,59.641802,Oceanview RV Park,(907) 235-3951
-84.485157,29.998826,Ochlockonee River State Park,(850) 962-2771
-120.387106,44.500539,Ochoco Divide Campground,(541) 416-6500
-120.701467,44.306674,Ochoco Lake County Campground Crook County,(541) 447-1209
-81.90422,29.37369,Ocklawaha Canoe Outpost and Resort,(352) 236-4606
-83.40088,33.20516,Oconee National Forest Lake Sinclair Campground,(706) 485-7110
-82.870831,34.60167,Oconee Point Campground,(888) 893-0678
-83.199358,33.288933,Oconee Springs Park Putnam County Park,(706) 485-8423
-83.107595,34.867079,Oconee State Park,(864) 638-5353
-83.867024,34.867024,Oconee State Park Campground,(864) 638-5353
-115.993711,32.736768,Ocotillo Trailer Park & Motel,(760) 358-7559
-116.167314,33.151648,Ocotillo Wells SVRA,(760) 767-5393
-82.573704,29.96753,October Bend RV Park,(352) 317-1326
-124.115938,43.954249,Odd Fellows Park-Jesse T Jones,(541) 997-7546
-118.70104,47.33163,Odessa Golf and RV Park,(509) 982-0093
-118.799829,47.331492,Odessa Golf Club RV Park,(509) 982-0093
-72.158686,41.559767,Odetah Camping Resort,(860) 889-4144
-91.915389,42.642222,Oelwein City Park Campground,(319) 283-5440
-122.83191,46.91319,Offut Lake RV Resort,(360) 264-2438
-98.549681,50.150607,Ofty's Riverside Campground,(204) 274-2705
-104.919478,49.571799,Ogema Regional Park,(306) 459-2544/(306) 459-2537
-114.886573,32.811171,Ogilby Campground BLM,(760) 337-4400
-92.33322,46.87033,Ogston's RV Park,(218) 729-9528
-84.32235,37.56683,Oh Kentucky Campground,(859) 986-1150
-121.568721,46.732332,Ohanapecosh Campground,(360) 569-2211 x6627
-115.517343,46.085451,O'Hara Bar Campground,(208) 926-4258
-106.143008,38.425584,OHaver Lake Campground Pine Sanibel Nat Forest,(719) 539-3591
-86.86885,37.46467,Ohio County Park,(270) 298-4466
-83.73721,40.43261,Ohio State Eagles Family Recreation Park,(937) 593-1565
-79.494482,39.888789,Ohiopyle State Park Kentuck Campground,(724) 329-8592
-106.062099,36.035816,Ohkay Resort Casino (parking),(505) 747-1668
-106.066538,36.020824,Ohkay RV Park,(505) 753-5067
-79.67667,41.55752,Oil Creek Campground,(814) 827-1023
-88.469884,46.782451,Ojibwa Campground,(906) 353-6955
-87.24537,46.48551,Ojibwa Casino RV Park,(906) 249-4200
-88.50813,46.7794,Ojibwa RV Park,(906) 353-7611
-92.138972,49.974335,Ojibway Provincial Park,(807) 737-2033
-84.08914,46.505247,Ojibway Tent and Trailer Park,(705) 248-2671
-106.05111,36.30518,Ojo Caliente Mineral Springs Resort  Spa RV Park,(505) 583-2233
-96.0633,39.3001,Ok Corral RV Park,(785) 458-8311
-119.580817,49.342165,Okanagan Falls Provincial Park Campground,(250) 548-0076
-119.733876,49.691312,Okanagan Lake Provincial Park North,(250) 548-0076
-119.723852,49.6834,Okanagan Lake Provincial Park South,(250) 548-0076
-119.593245,49.857426,Okanagan RV Park,(250) 769-3911
-119.544507,48.380122,Okanogan County Fairgrounds,(509) 422-1621
-120.511568,48.59803,Okanogan National Forest Klipchuck Campground,(509) 664-9200
-119.893718,48.392165,Okanogan National Forest Loup Loup Campground,(509) 996-4003
-121.296879,46.861375,Okanogan-Wenatchee National Forest Bumping Lake,(541) 338-7869
-88.77936,32.50366,Okatibbee Water Park Pat Harrison Waterway District,(601) 737-2370
-89.42042,31.45686,Okatoma River Resort RV Park,(601) 520-6631
-89.006518,38.975915,Okaw Valley Kampground,(618) 427-5140
-80.862708,27.162655,Okeechobee lake Rv park,(877) 878-7275
-80.91361,26.75371,Okeechobee Landings Inc.,(863) 983-4144
-80.868368,27.150263,Okee-Tantie Recreation Campground,(863) 763-2622
-82.07143,30.74021,Okefenokee Pastimes Camping Cabins,(912) 496-4472
-82.019131,30.851491,Okefenokee RV Park,(912) 496-2220
-124.71598,49.991958,Okeover Arm Provincial Park (Unserviced),(800) 689-9025
-97.503232,35.380293,OKLAHOMA City RV Park,(405) 702-9791
-96.070421,35.610687,Okmulgee Okmulgee Dripping Springs State Park,(918) 756-5971
-100.494011,44.611776,Okobojo Resort Campground,(605) 264-5324
-113.98141,50.720487,Okotoks Lions Campground,(403) 938-4282
-98.033643,29.553247,OL' 90 RV Park,(830) 305-5305
-123.66167,42.17351,Ol Jo RV Park Campground,(541) 592-4207
-112.945089,52.435059,Ol' MacDonald's Resort,(403) 742-6603
-117.991961,36.25252,Olancha RV & Mobil Home Park,(760) 764-0023
-84.708731,34.089405,Old 41 No. 3 Campground Coe Allatoona Lake,(678) 721-6700
-98.67281,35.53717,Old 66  Hwy RV Park,(580) 772-2902
-117.041002,48.184198,Old American Kampground,(509) 447-3663
-92.03332,43.71077,Old Barn Resort,(507) 467-2512
-90.386536,42.274425,Old Blanding Tavern and Campground,(815) 591-3346
-75.164847,39.641389,Old Cedar Campground,(856) 358-4881
-83.308162,35.144999,Old Corundum Millsite Campground,(828) 524-4663
-96.064397,28.959054,Old Cotton Gin RV Park,(979) 843-5264
-91.057203,36.159149,Old Davidsonville State Park,(870) 892-4708
-82.698869,28.359606,Old Dixie  Hwy RV Park LLC,(727) 868-7667
-75.813828,40.532581,Old Dutch Mill Campground,(610) 683-1131
-83.94944,34.22222,Old Federal Campground,(770) 967-6757
-74.957241,43.716238,Old Forge Camping Resort,(315) 369-6011
-116.933645,43.781042,Old Fort Boise city Park,(208) 722-5900
-122.814633,48.079755,Old Fort Townsend State Park Campground,(360) 344-4431
-86.56801,36.24555,Old Hickory Lake - Shutes Branch Campground,(616) 754-4847
-71.778013,42.108471,Old Holbrook Place,(508) 865-5050
-92.01433,35.539405,Old Hwy 25 Recreation Areas,
-93.323485,36.559401,Old Hwy 86 Park Coe Table Rock Lake,(417) 779-5376
-99.564228,50.889885,Old Laurier Picnic Grounds,
-122.81152,40.70921,Old Lewiston Bridge RV Resort,(530) 778-3894
-81.922286,38.979942,Old Lock 24 Campground,(740) 949-7039
-83.385288,35.075048,Old Mill Campground,(828) 369-3484
-86.629177,40.140611,Old Mill Run Park,(765) 436-7190
-96.565472,48.361472,Old Mill State Park,(218) 437-8174
-76.215225,40.02686,Old Mill Stream Camping Manor,(717) 299-2314
-82.740783,36.067629,Old Mountain Campground,(423) 638-3236
-70.412997,43.507774,Old Orchard Beach Family Campground,(207) 934-4477
-70.398226,43.510532,Old Orchard Beach Wild Acres Family Camping Resort,(877) 251-7252
